,ID,Language,IdPredecessor,PersonNumber,PersonIdCode,Active,FirstName,LastName,GenderAsString,Canton,CantonName,CantonAbbreviation,Council,CouncilName,CouncilAbbreviation,ParlGroupNumber,ParlGroupName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,Party,PartyName,PartyAbbreviation,MilitaryRank,MilitaryRankText,MaritalStatus,MaritalStatusText,Nationality,BirthPlace_City,BirthPlace_Canton,Mandates,AdditionalMandate,AdditionalActivity,OfficialName,DateJoining,DateLeaving,DateElection,DateOath,DateResignation,Modified,NumberOfChildren,Citizenship,DateOfBirth,DateOfDeath
3255,3714,FR,,3714,,false,Johannes,Zündt,m,17,St-Gall,SG,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1866-12-03T00:00:00,1872-12-01T00:00:00,1866-12-03T00:00:00,1866-12-03T00:00:00,1872-12-01T00:00:00,2015-05-17T21:18:19.387,,Altstätten (SG),1816-02-02T00:00:00,1873-08-28T00:00:00
3256,3715,FR,,3715,,false,Mathäus,Zurbuchen,m,2,Berne,BE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1883-04-02T00:00:00,1902-11-30T00:00:00,1883-04-02T00:00:00,1883-04-02T00:00:00,1902-11-30T00:00:00,2015-05-17T21:18:19.387,,Ringgenberg (BE),1845-09-03T00:00:00,1902-12-26T00:00:00
3257,3716,FR,,3716,,false,Karl A.,Zurburg,m,17,St-Gall,SG,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1905-12-04T00:00:00,1925-12-06T00:00:00,1905-12-04T00:00:00,1905-12-04T00:00:00,1925-12-06T00:00:00,2015-05-17T21:18:19.387,,Balgach (SG),1859-01-19T00:00:00,1928-11-12T00:00:00
3258,3717,FR,,3717,,false,Adolf Friedrich,Zürcher,m,15,Appenzell Rh.-Ext.,AR,1,Conseil national,CN,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1857-12-07T00:00:00,1875-12-05T00:00:00,1857-12-07T00:00:00,1857-12-07T00:00:00,1875-12-05T00:00:00,2015-05-17T21:18:19.387,,Teufen (AR),1820-12-28T00:00:00,1888-01-05T00:00:00
3259,3718,FR,,3718,,false,Emil J. J.,Zürcher,m,1,Zurich,ZH,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1899-12-04T00:00:00,1919-11-01T00:00:00,1899-12-04T00:00:00,1899-12-04T00:00:00,1919-11-01T00:00:00,2015-05-17T21:18:19.387,,Grub (AR),1850-06-11T00:00:00,1926-10-03T00:00:00
3260,3719,FR,,3719,,false,Johann,Zürcher,m,2,Berne,BE,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1881-12-05T00:00:00,1892-12-06T00:00:00,1881-12-05T00:00:00,1881-12-05T00:00:00,1892-12-06T00:00:00,2015-05-17T21:18:19.387,,"Thoune (BE),Eriswil (BE)",1831-09-13T00:00:00,1892-12-06T00:00:00
3261,3720,FR,,3720,,false,Gaspard-J.,Zurlinden,m,25,Genève,GE,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1870-12-05T00:00:00,1872-12-01T00:00:00,1870-12-05T00:00:00,1870-12-05T00:00:00,1872-12-01T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1838-09-16T00:00:00,1915-03-27T00:00:00
3262,3721,FR,,3721,,false,Albert,Zust,m,3,Lucerne,LU,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1940-12-03T00:00:00,1943-12-05T00:00:00,1929-12-02T00:00:00,1929-12-02T00:00:00,1943-12-05T00:00:00,2015-05-17T21:18:19.387,,"Lucerne (LU),Sursee (LU)",1874-12-13T00:00:00,1952-08-21T00:00:00
3263,3722,FR,,3722,,false,Franz Karl,Zust,m,3,Lucerne,LU,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1943-12-06T00:00:00,1955-12-04T00:00:00,1943-12-06T00:00:00,1943-12-06T00:00:00,1955-12-04T00:00:00,2015-05-17T21:18:19.387,,Sursee (LU),1895-07-16T00:00:00,1980-12-29T00:00:00
3264,3723,FR,,3723,,false,Esaja,Zweifel,m,8,Glaris,GL,2,Conseil des Etats,CE,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1886-06-08T00:00:00,1893-05-01T00:00:00,1884-06-04T00:00:00,1884-06-04T00:00:00,1893-05-01T00:00:00,2015-05-17T21:18:19.387,,Linthal (GL),1827-03-27T00:00:00,1904-02-27T00:00:00
3265,3724,FR,,3724,,false,Ludwig,Zweifel,m,8,Glaris,GL,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1943-09-21T00:00:00,1946-08-01T00:00:00,1943-09-21T00:00:00,1943-09-21T00:00:00,1946-08-01T00:00:00,2015-05-17T21:18:19.387,,"Netstal (GL),Linthal (GL),Glaris (GL)",1888-10-10T00:00:00,1953-12-27T00:00:00
3266,3725,FR,,3725,,false,Peter,Zweifel,m,8,Glaris,GL,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,1404,Démocrates,Dém*,,,,,,,,,,,,1890-06-02T00:00:00,1907-04-24T00:00:00,1890-06-02T00:00:00,1890-06-02T00:00:00,1907-04-24T00:00:00,2015-05-17T21:18:19.387,,Linthal (GL),1833-02-13T00:00:00,1907-04-24T00:00:00
3267,3726,FR,,3726,,false,Otto (senior),Zwygart,m,2,Berne,BE,1,Conseil national,CN,108,Groupe démocrate et évangélique,DE,1,Membre,18,Parti évangélique suisse,PEV,,,,,,,,,,,Zwygart Otto (senior),1971-06-01T00:00:00,1983-11-27T00:00:00,1967-10-29T00:00:00,1971-06-01T00:00:00,1983-11-27T00:00:00,2015-05-17T21:18:19.387,,Meikirch (BE),1911-05-30T00:00:00,1986-04-05T00:00:00
3268,3727,FR,,3727,,false,Carl Sam.,Zyro,m,2,Berne,BE,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1882-06-06T00:00:00,1893-12-03T00:00:00,1866-12-03T00:00:00,1866-12-03T00:00:00,1893-12-03T00:00:00,2015-05-17T21:18:19.387,,Thoune (BE),1834-07-17T00:00:00,1896-08-26T00:00:00
3269,3828,FR,af83e1dc-f269-4e5f-a161-bebcfbf36ff6,3828,2664,true,Ignazio,Cassis,m,27,Tessin,TI,99,Conseil fédéral,CF,,,,,,15,PLR.Les Libéraux-Radicaux,PLR,12,Major,,,Suisse,Sessa,,Legislativo del comune Collina d'Oro: da aprile 2004 ad aprile 2014,,Co-presidente dell'intergruppo parlamentare Italianità; Co-presidente dell'intergruppo parlamentare Plurilinguismo CH,Cassis,2023-01-01T00:00:00,,2017-09-20T00:00:00,2023-01-01T00:00:00,,2018-07-05T08:58:33.667,,"Biasca (TI),Sessa (TI)",1961-04-13T00:00:00,
3270,3829,FR,,3829,2665,false,Andy,Tschümperlin,m,5,Schwyz,SZ,1,Conseil national,CN,2,Groupe socialiste,S,2,Président(e),12,Parti socialiste suisse,PSS,2,Appointé,,,Suisse,Zoug,,Legislative des Kantons (Kantonsrat): von Juni 1996 bis April 2007,Präsident SP Fraktion Kanton Schwyz: von Januar 2000 bis Juni 2003; Sektionspräsident SP Gemeinde Schwyz: seit Oktober 2004; 2. Vizepräsident der SP Fraktion: November 2008 bis Februar 2012,Co-Präsident der Parlamentarischen Gruppe Psychische Gesundheit,Tschümperlin,2012-02-20T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-09T16:34:42.963,,"Tablat (SG),Schwyz (SZ)",1962-03-11T00:00:00,
3271,3830,FR,,3830,2666,true,Marina,Carobbio Guscetti,f,27,Tessin,TI,2,Conseil des Etats,CE,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,2,marié(e),Suisse,Bellinzona,,Deputata in Gran Consiglio: da aprile 1991 a marzo 2007,Membro di diritto direzione PS-Ticino,"Co-presidente dell'intergruppo parlamentare Pediatria; Anzianità, Croce Rossa, Lingua dei segni, Persone con disabilità, direttive anticipate e autodeterminazione; Presidente dell'intergruppo parlamentare Salute mondiale; Membro intergruppo parlamentare Alliance-Sud; Api; Biodiversità e gestione delle specie; Bundeshaus-Band; Diritti umani Donne (Frauengruppe); Formazione, la ricerca e l'innovazione (GP FRI); ""Lingua e cultura rumantscha""; Italianità; Lavoro; Malattie non trasmissibili; Migrazione; Plurilinguismo CH; Politica familiare; Salute psichica; Servizio civile; Svizzera - Solidarietà internazionale; Svizzera – Africa; Svizzera – ALBA; Svizzera – Tibet; Svizzera-Armenia; Svizzeri all'estero; Netzwerk Future,Politikerteam",Carobbio Guscetti,2019-12-02T00:00:00,,2019-11-17T00:00:00,2019-12-02T00:00:00,,2023-01-12T10:20:33.37,2,"Blenio (TI),Campo (Blenio) (TI)",1966-06-12T00:00:00,
3272,3831,FR,,3831,2667,false,Ivo,Bischofberger,m,16,Appenzell Rh.-Int.,AI,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,Suisse,Heiden,,Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008,Präsident CVP Appenzell I. Rh.: von 1992 bis 1997,,Bischofberger,2015-11-30T00:00:00,2019-06-02T00:00:00,2015-04-26T00:00:00,2015-11-30T00:00:00,2019-06-02T00:00:00,2019-05-29T17:55:13.03,,Oberegg (AI),1958-02-24T00:00:00,
3273,3833,FR,,3833,2668,false,Josiane,Aubert,f,22,Vaud,VD,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Le Chenit,,Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008,Présidente PS vaudois: depuis mars 2004 jusqu'à mars 2008,,Aubert,2011-12-05T00:00:00,2014-06-01T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2014-06-01T00:00:00,2018-10-05T13:22:48.993,,Le Chenit (VD),1949-04-07T00:00:00,
3274,3865,FR,,3865,2669,false,Jean-François,Steiert,m,10,Fribourg,FR,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Berne,,Legislative der Gemeinde: von April 1990 bis Januar 2002; Legislative des Kantons: von Januar 2002 bis Dezember 2007; Legislative der Agglomeration: von Januar 2002 bis Januar 2006,Vizepräsident SP Freiburg: von 1992 bis 1994; Präsident SP Westschweiz: von 1993 bis 1995,Co-Präsident der Parlamentarischen Gruppe Langsamverkehr; Co-Präsident der Parlamentarischen Gruppe Kultur; Co-Präsident der Parlamentarischen Gruppe Schweiz-Russland; Co-Präsident der Parlamentarischen Gruppe MINT-Förderung als Beitrag zur Behebung des Fachkräftemangels,Steiert,2015-11-30T00:00:00,2017-02-26T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2017-02-26T00:00:00,2017-07-10T10:37:11.563,,Rickenbach b. Wil (TG),1961-02-07T00:00:00,
3275,3867,FR,,3867,2670,true,Andreas,Aebi,m,2,Berne,BE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,12,Major,2,marié(e),Suisse,Burgdorf,,Gemeindepräsident von Alchenstorf: von 1998 bis 2008,Präsident SVP-Emmental: bis Juni 2020,"Co-Präsident der Parlamentarischen Gruppe ""Internationales Genf""; Co-Präsident der Parlamentarischen Freundschaftsgruppe Schweiz-Weissrussland",Aebi Andreas,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2021-03-03T07:54:54.25,3,Wynigen (BE),1958-11-26T00:00:00,
3276,3868,FR,,3868,2671,false,Kathrin,Amacker-Amann,f,13,Bâle-Campagne,BL,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,Suisse,Bâle,,Legislative der Gemeinde: Einwohnerrat Binningen seit Juli 2004; Legislative des Kantons: Landrat von Juli 2007 bis November 2007,Vize-Präsidentin CVP Kanton Basel-Landschaft: von November 2002 bis April 2004; Präsidentin CVP Kanton Basel-Landschaft: von April 2004 bis Oktober 2008; Mitglied Parteipräsidium CVP Schweiz seit April 2008,"gleichstellungsbeauftragte bei Novartis Pharma AG (Head Diversity & Inclusion, Human Resources Switzerland)",Amacker,2007-12-03T00:00:00,2010-11-28T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2010-11-28T00:00:00,2018-10-05T13:21:35.863,,"Bâle (BS),Eischoll (VS)",1962-03-30T00:00:00,
3277,3869,FR,,3869,2672,false,Marlies,Bänziger,f,1,Zurich,ZH,1,Conseil national,CN,6,Groupe des VERT-E-S,G,1,Membre,20,Les VERT-E-S suisses,VERT-E-S,,,,,Suisse,Winterthur,,Legislative der Gemeinde Winterthur: Mai 1990 bis Febraur 1997; Legislative des Kantons Zürich: Verfassungsrat von Sommer 2000 bis Februar 2005,Co-Präsidentin Grüne Kanton Zürich von Juni 2004 bis November 2008; Mitglied der GL Grüne Kanton Zürich,,Bänziger,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-05T13:24:34.037,,"Winterthur (ZH),Heiden (AR),Schüpfen (BE)",1960-03-14T00:00:00,
3278,3870,FR,,3870,2673,false,Dominique,Baettig,m,26,Jura,JU,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,Suisse,Delémont,,Législatif communal de Delémont: depuis janvier 2005; Législatif cantonal: député suppléant depuis décembre 2006,,,Baettig,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-05T13:23:58.43,,Rickenbach (LU),1953-09-22T00:00:00,
3279,3871,FR,,3871,2674,true,Pirmin,Bischof,m,11,Soleure,SO,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,11,Vice-président(e),1586,Le Centre,M-E,1,Soldat,,,Suisse,Soleure,,Exekutive der Gemeinde (Gemeinderat) Solothurn: seit Mai 1997; Legislative des Kantons (Kantonsrat): von April 2005 bis November 2007,,Co-Präsident der Parlamentarischen Gruppe Inlandbanken; Co-Präsident der Parlamentarischen Gruppe Pflege,Bischof,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2020-05-15T10:29:47.67,,"Eggersriet (SG),Grub (SG)",1959-02-24T00:00:00,
3280,3872,FR,,3872,2675,true,Jacques,Bourgeois,m,10,Fribourg,FR,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Pompaples,,Législatif cantonal (Grand Conseil): depuis 2001 jusqu'à novembre 2007,Membre du Comité du groupe,,Bourgeois,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2019-10-31T16:07:49.637,,"Vullierens (VD),Ballaigues (VD)",1958-03-14T00:00:00,
3281,3873,FR,,3873,2677,false,Tarzisius,Caviezel,m,18,Grisons,GR,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,1,Soldat,,,Suisse,Coire,,,,,Caviezel,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-05T13:40:42.34,,Vrin (GR),1954-08-18T00:00:00,
3282,3874,FR,,3874,2676,false,Esther,Egger-Wyss,f,19,Argovie,AG,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,Suisse,Menziken,,Exekutive der Gemeinde: Januar 1994 bis Dezember 2005; Legislative des Kantons: März 1997 bis November 2007 (Präsidentin 2006/2007),Vize-Präsidentin CVP Kanton Aargau: ab Januar 2001,,Egger,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-05T15:59:44.33,,Dirlaret (FR),1952-10-02T00:00:00,
3283,3875,FR,,3875,2678,false,Corina,Eichenberger-Walther,f,19,Argovie,AG,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Aarau,,Legislative des Kantons: von April 1993 bis Juli 2007; Grossratspräsidentin: 2005/2006,,Präsidentin der Parlamentarischen Kerngruppe Feuerwehr; Co-Präsidentin der Parlamentarischen Gruppe Print,Eichenberger,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2018-10-09T15:05:45.403,,"Berne (BE),Kölliken (AG),Beinwil am See (AG)",1954-10-14T00:00:00,
3284,3876,FR,,3876,2679,true,Yvette,Estermann,f,3,Lucerne,LU,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,2,marié(e),"Suisse,Slovaquie",Bratislava,,"Legislative des Kantons (Grossrätin): von Mai 2005 bis November 2007; Stadtparlament von Kriens: 2016 - 2019, Präsidentin 2018/2019",Vizepräsidentin der SVP-Bundeshaus-Fraktion: seit Dezember 2007; Vorstandsmitglied der SVP-Frauen Schweiz: 2012 bis 2014,"FC Helvetia, Mitglied",Estermann,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2021-03-22T16:24:26.587,1,Rickenbach (LU),1967-02-26T00:00:00,
3285,3877,FR,,3877,2680,true,Doris,Fiala,f,1,Zurich,ZH,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Zurich,,Legislative der Gemeinde (Gemeinderätin Stadt Zürich): von Herbst 2000 bis Juli 2007;,"FDP Stadt Zürich 7: Präsidentin von 1999 bis 2002; FDP Stadt Zürich: Präsidentin von 2002 bis 2004; FDP Kanton Zürich: Präsidentin von April 2004 bis 2008; FDP.Die Liberalen Frauen Schweiz, Präsidentin: von April 2017 bis Mai 2020",Mitglied Parl. Gruppe Schweiz-Israel,Fiala,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2020-09-28T08:13:12.8,,Zurich (ZH),1957-01-29T00:00:00,
3286,3878,FR,,3878,2681,false,Sylvia,Flückiger-Bäni,f,19,Argovie,AG,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,Suisse,Aarau,,Legislative des Kantons: von Januar 2000 bis Januar 2008,"Vizepräsidentin SVP Schweiz: von März 2004 bis März 2008; Mitglied des leitenden Ausschusses und Zentralvorstand SVP Schweiz: von März 2004 bis April 2016, Parteivorstand SVP Schweiz: seit April 2016; Fraktionsvorstand: seit Dezember 2007",Arbeitsrichterin des Bezirks Kulm (Aargau): von 1999 bis 2013; Co-Präsidentin der Parlamentarischen Gruppe für Jagd und Biodiversität,Flückiger Sylvia,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.553,,"Schöftland (AG),Rüegsau (BE)",1952-06-01T00:00:00,
3287,3879,FR,,3879,2682,true,Olivier,Français,m,22,Vaud,VD,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Metz,,"Législatif communal: Conseiller communal depuis septembre 1994 jusqu'à mai 2000; Exécutif communal: Conseiller municipal directeur des travaux, depuis 1er juin 2000 jusqu'au 30 juin 2016; Législatif cantonal: Député depuis avril 1998 jusqu'à octobre 2007",,,Français,2019-12-02T00:00:00,,2019-11-10T00:00:00,2019-12-02T00:00:00,,2020-02-14T15:56:27,,Lausanne (VD),1955-10-01T00:00:00,
3288,3880,FR,,3880,2683,true,Andrea Martina,Geissbühler,f,2,Berne,BE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,2,marié(e),Suisse,Berne,,,,Vize-Präsidentin der Parlamentarischen Gruppe für Polizei- und Sicherheitsfragen; Co-Präsidentin der Parlamentarischen Gruppe Biodiversität und Artenschutz; Co-Präsidentin der Parlamentarischen Damen Sportgruppe; Co-Präsidentin der Parlamentarischen Gruppe Drogenpolitik,Geissbühler,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2019-11-28T14:16:55.213,3,Lauperswil (BE),1976-08-03T00:00:00,
3289,3881,FR,,3881,2684,false,Yvonne,Gilli,f,17,St-Gall,SG,1,Conseil national,CN,6,Groupe des VERT-E-S,G,1,Membre,20,Les VERT-E-S suisses,VERT-E-S,,,,,Suisse,Baar,,Legislative der Gemeinde: von 2000 bis 2005; Legislative des Kantons: von 2004 bis November 2007,Mitglied Geschäftsleitung Grüne Kanton St. Gallen: seit 2007,Vorstandsmitglied europäisches Parlamentarierforum (EPF): seit 2009; Mitglied International council (PGA): seit 2010; Co-Präsidentin der Parlamentarischen Gruppe KAIRO+; Co-Präsidentin der Parlamentarischen Gruppe Parlamentarians for global Action; Co-Präsidentin der Parlamentarischen Gruppe Pflege; Co-Präsidentin der Parlamentarischen Gruppe für die Beziehungen zum kurdischen Volk,Gilli,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-05T16:09:20.617,,Neudorf (LU),1957-03-07T00:00:00,
3290,3882,FR,,3882,2685,true,Bastien,Girod,m,1,Zurich,ZH,1,Conseil national,CN,6,Groupe des VERT-E-S,G,11,Vice-président(e),20,Les VERT-E-S suisses,VERT-E-S,,,,,Suisse,Genève,,Legislative der Gemeinde: von Februar 2006 bis November 2007,Vizepräsident Grüne Partei der Schweiz: von April 2012 bis Mai 2018; Vize-President der Grünen Fraktion: seit Dezember 2019,,Girod,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2021-03-22T16:42:26.127,,Champoz (BE),1980-12-21T00:00:00,
3291,3883,FR,fc986e41-749f-439d-b9ae-a536009cb38c,3883,2686,false,Alice,Glauser-Zufferey,f,22,Vaud,VD,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,Suisse,Sierre,,"Constituante vaudoise: de 2000 à 2002; Municipale de la commune de Champvent: de 2002 à 2011, vice-syndique; Députée vaudoise élue en 2002/2007, 2007 et 2012/2016",Présidente de l'Association de Femmes UDC Romandes; Membre du Comité Central UDC CH; Membre du Comité Central UDC VD,Membre du comité du CLAFV (Centre de liaison des associations féminines vaudoises) pour l'APV Association des Paysannes Vaudoises; Co-présidente de l'intergroupe parlementaire Journalisme et démocratie,Glauser,2016-02-29T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2016-02-29T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.583,,Champvent (VD),1954-10-18T00:00:00,
3292,3884,FR,815986fa-8ebc-40af-819e-9f8f0086b7c6,3884,2687,false,Jean-Pierre,Graber,m,2,Berne,BE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,2,Appointé,,,Suisse,La Chaux-de-Fonds,,Conseil général (Le Locle): jan. 67 - juin 79; Conseil de ville (La Neuveville): jan. 89 - juillet 92; Conseil municipal (La Neuveville): août 92 - déc. 04 et Féd. des communes du Jura bernois: jan. 89 - déc. 95; Grand Conseil NE: mai 69 - juin 79 et mai 81 - avril 84,Président UDC du district de La Neuveville: mai 89 - nov. 01; membre du comité directeur de l'UDC Berne,,Graber Jean-Pierre,2015-03-02T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2015-03-02T00:00:00,2015-11-29T00:00:00,2018-10-05T16:10:30.55,,Sigriswil (BE),1946-07-08T00:00:00,
3293,3885,FR,,3885,2688,true,Jean-Pierre,Grin,m,22,Vaud,VD,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,Suisse,Valeyres-sous-Rances,,Législatif communal: depuis avril 1967 jusqu'à décembre 1973; Exécutif communal: syndic de Pomy depuis 1994 jusqu'à 2011; Législatif cantonal: depuis 1998 jusqu'à 2007,,Co-président de l'intergroupe parlementaire Cleantech,Grin,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2019-10-22T15:18:44.2,,Belmont-sur-Yverdon (VD),1947-03-16T00:00:00,
3294,3886,FR,,3886,2689,false,Hans,Grunder,m,2,Berne,BE,1,Conseil national,CN,136,Groupe BD,BD,1,Membre,1551,Parti bourgeois-démocratique suisse,PBD,,,,,Suisse,Rüderswil,,Präsident Baukommission der Gemeinde: von Januar 1995 bis Dezember 1998; Legislative der Gemeinde: Vizepräsident: von Januar 2003 bis Dezember 2006; Legislative des Kantons: von November 1999 bis November 2007,Präsident BDP Schweiz: von November 2008 bis Mai 2012,Co-Präsident der Parlamentarischen Gruppe Elektromobilität; Co-Präsident der Parlamentarischen Gruppe Pferd,Grunder,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.553,,Vechigen (BE),1956-06-13T00:00:00,
3295,3887,FR,,3887,2690,true,Alfred,Heer,m,1,Zurich,ZH,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,1,Soldat,,,"Suisse,Italie",Zurich,,Legislative der Gemeinde Zürich: von Mai 1994 bis Mai 1998; Legislative des Kantons: von Mai 1995 bis 2008,,,Heer,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2019-10-25T15:18:44.707,,Glaris (GL),1961-10-12T00:00:00,
3296,3888,FR,,3888,2691,false,Hugues,Hiltpold,m,25,Genève,GE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,2,Appointé,,,Suisse,Zurich,,Législatif cantonal: depuis novembre 2001 jusqu'à novembre 2007,Vice-président du PRD genevois: depuis novembre 2005 jusqu'à juin 2007; Président PRD genevois: depuis juin 2007 jusqu'à janvier 2010,Co-président de groupe d’amitié parlementaire Suisse-Biélorussie; Co-président de l'intergroupe parlementaire Cleantech,Hiltpold,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2018-12-05T08:29:22.927,,Carouge (GE),1969-05-05T00:00:00,
