,ID,Language,PersonNumber,PersonIdCode,Title,TitleText,LastName,GenderAsString,DateOfBirth,DateOfDeath,MaritalStatus,MaritalStatusText,PlaceOfBirthCity,PlaceOfBirthCanton,Modified,FirstName,OfficialName,MilitaryRank,MilitaryRankText,NativeLanguage,NumberOfChildren
3434,4117,FR,4117,3022,256,dipl. phys. ETH,Maier,m,1975-08-01T00:00:00,,,,Zurich,Zurich,2018-10-09T15:20:13.25,Thomas,Maier Thomas,1,Soldat,D,
3435,4118,FR,4118,3024,,,Lohr,m,1962-04-05T00:00:00,,,,Kreuzlingen,Thurgovie,2019-11-13T16:31:05.59,Christian,Lohr,,,D,
3436,4120,FR,4120,3025,262,lic. rer. soc.,Romano,m,1982-11-06T00:00:00,,2,marié(e),Sorengo,Tessin,2022-09-02T14:29:24.747,Marco,Romano,1,Soldat,I,2
3437,4121,FR,4121,3026,264,MAS Public Management,Gysi,f,1964-05-14T00:00:00,,,,Zurich,Zurich,2022-12-30T09:39:42.74,Barbara,Gysi Barbara,,,D,
3438,4122,FR,4122,3027,157,Meisterlandwirt,Schläfli,m,1963-07-20T00:00:00,,,,Soleure,Soleure,2018-10-09T16:25:02.097,Urs,Schläfli,,,D,
3439,4123,FR,4123,3028,268,Fürsprecherin,Schneider Schüttel,f,1961-11-26T00:00:00,,,,Berne,Berne,2022-01-18T13:30:08.97,Ursula,Schneider Schüttel,,,D,
3440,4124,FR,4124,3029,,,Schilliger,m,1959-06-01T00:00:00,,,,Udligenswil,Lucerne,2020-08-18T11:37:17.37,Peter,Schilliger,3,Caporal,D,3
3441,4125,FR,4125,3030,115,lic. iur.,Rutz,m,1972-10-12T00:00:00,,,,Zurich,Zurich,2019-11-20T16:54:50.43,Gregor,Rutz Gregor,5,Fourrier,D,
3442,4126,FR,4126,3031,,,Stolz,m,1968-09-16T00:00:00,,,,Bâle,Bâle-Ville,2018-10-09T16:32:18.4,Daniel,Stolz,1,Soldat,D,
3443,4127,FR,4127,,273,Master of Public Administration,Schwab,m,1964-01-19T00:00:00,,,,Bienne,Berne,2015-05-17T21:18:19.387,Philippe,Schwab,,,F,
3444,4128,FR,4128,3032,274,Dipl. UMNW ETH / MSc of Science in environmental science,Trede,f,1983-08-26T00:00:00,,,,Berne,Berne,2021-11-11T07:44:34.893,Aline,Trede,,,D,
3445,4129,FR,4129,3033,275,dipl. Kindergärtnerin,Herzog,f,1956-02-07T00:00:00,,2,marié(e),Winterthur,Zurich,2019-12-03T13:42:26.78,Verena,Herzog Verena,,,D,3
3446,4130,FR,4130,3034,276,M.A. in Historischen Wissenschaften,Masshardt,f,1984-10-04T00:00:00,,,,Affoltern am Albis,Zurich,2020-11-10T08:02:18.427,Nadine,Masshardt,,,D,
3447,4131,FR,4131,3035,163,Dr. sc. nat. ETH,Friedl,f,1960-07-19T00:00:00,,,,St-Gall,St-Gall,2022-01-18T11:18:48.95,Claudia,Friedl Claudia,,,D,
3448,4133,FR,4133,,6,Dr. iur.,Buol,f,1964-10-05T00:00:00,,,,Fribourg,Fribourg,2015-05-17T21:18:19.387,Martina,Buol,,,D,
3449,4134,FR,4134,3036,10,dipl. Ing. Agr. ETH,Munz,f,1955-12-26T00:00:00,,,,Zurich,Zurich,2023-01-09T14:56:10.04,Martina,Munz,,,D,4
3450,4135,FR,4135,3037,,,Clottu,m,1967-12-18T00:00:00,,,,Neuchâtel,Neuchâtel,2019-10-15T09:55:01.567,Raymond,Clottu,,,F,
3451,4136,FR,4136,3038,279,diplôme bibliothécaire,Mahrer,f,1948-06-05T00:00:00,,,,Genève,Genève,2018-10-09T15:20:00.617,Anne,Mahrer,,,F,
3452,4137,FR,4137,3039,,,Golay,m,1959-09-23T00:00:00,,,,Genève,Genève,2019-10-24T14:42:30.687,Roger,Golay,1,Soldat,F,
3453,4138,FR,4138,3040,282,"Titulaire du brevet d'avocat, LLM (Columbia Law School)",Barazzone,m,1982-01-13T00:00:00,,,,Genève,Genève,2019-10-15T09:55:01.567,Guillaume,Barazzone,,,F,
3454,4139,FR,4139,3041,6,Dr. iur.,Hefti,m,1959-10-30T00:00:00,,2,marié(e),Zurich,Zurich,2021-02-01T13:21:53.34,Thomas,Hefti,11,Capitaine,D,
3455,4140,FR,4140,3042,6,Dr. iur.,Merlini,m,1962-05-27T00:00:00,,,,Locarno,Tessin,2019-11-18T09:54:36.253,Giovanni,Merlini,11,Capitaine,I,
3456,4141,FR,4141,3043,281,International Executive MBA,Portmann,m,1963-02-22T00:00:00,,6,lié(e) par un partenariat enregistré,Bülach,Zurich,2020-06-09T17:25:07.35,Hans-Peter,Portmann,33,--,D,
3457,4142,FR,4142,3044,6,Dr. iur.,Walti,m,1968-11-22T00:00:00,,,,Bauma,Zurich,2019-12-12T17:11:42.283,Beat,Walti Beat,34,--,D,
3458,4143,FR,4143,3045,283,MLaw in Criminal Justice / Lic.ès sc. sociales,Ruiz,f,1982-02-04T00:00:00,,,,Lausanne,Vaud,2019-03-27T14:33:40.36,Rebecca Ana,Ruiz Rebecca,,,F,
3459,4144,FR,4144,3046,,,Matter,m,1966-03-23T00:00:00,,,,Liestal,Bâle-Campagne,2019-10-22T15:22:34.867,Thomas,Matter Thomas,1,Soldat,D,
3460,4145,FR,4145,3047,,,Hösli,m,1961-08-30T00:00:00,,,,Haslen,Glaris,2019-10-24T14:53:40.077,Werner,Hösli,1,Soldat,D,
3461,4146,FR,4146,3048,133,Eidg. dipl. Meisterlandwirt,Siegenthaler,m,1955-10-11T00:00:00,,,,Bienne,Berne,2022-01-18T13:36:11.473,Heinz,Siegenthaler,10,Premier-lieutenant,D,
3462,4147,FR,4147,3049,284,Diplôme fédéral en finance et controlling,Monnard,m,1957-03-11T00:00:00,,,,La Chaux-de-Fonds,Neuchâtel,2018-10-09T15:25:20.04,Pierre-André,Monnard,2,Appointé,F,
3463,4148,FR,4148,3050,157,Meisterlandwirt,Winkler,m,1955-11-26T00:00:00,,,,Schwerzenbach,Zurich,2018-10-09T16:42:13.283,Rudolf,Winkler,12,Major,D,
3464,4149,FR,4149,3051,,,Häsler,f,1963-01-11T00:00:00,,,,Unterseen,Berne,2017-12-11T11:13:26.437,Christine,Häsler,,,D,
3465,4151,FR,4151,3052,,,Dittli,m,1957-04-11T00:00:00,,2,marié(e),Attinghausen,Uri,2020-02-14T15:26:48.34,Josef,Dittli,29,--,D,2
3466,4152,FR,4152,3054,,,Wicki,m,1964-02-18T00:00:00,,2,marié(e),Lucerne,Lucerne,2023-01-10T09:42:38.59,Hans,Wicki,11,Capitaine,D,2
3467,4153,FR,4153,3053,,,Hegglin,m,1960-12-25T00:00:00,,,,Edlibach,Zoug,2021-02-01T13:25:37.987,Peter,Hegglin Peter,1,Soldat,D,
3468,4154,FR,4154,3055,3,lic. en droit,Addor,m,1964-04-22T00:00:00,,2,marié(e),Lausanne,Vaud,2022-12-29T13:55:04.417,Jean-Luc,Addor,11,Capitaine,F,2
3469,4155,FR,4155,3057,313,"Dipl. Bauingenieur FH, MAS Wirtschaftsingenieur FH, Akad. Mentalcoach",Arnold,m,1978-04-24T00:00:00,2021-10-10T00:00:00,,,Altdorf,Uri,2021-10-21T11:49:02.277,Beat,Arnold,,,D,
3470,4156,FR,4156,3062,,,Buffat,m,1979-09-27T00:00:00,,,,Yverdon-les-Bains,Vaud,2019-12-13T14:28:25.19,Michaël,Buffat,5,Fourrier,F,
3471,4157,FR,4157,3063,293,Maître,Bühler,m,1979-04-10T00:00:00,,,,Bienne,Berne,2023-01-19T13:30:24.48,Manfred,Bühler,,,F,
3472,4158,FR,4158,3064,305,Eidg. dipl. Zimmermeister,Burgherr,m,1962-08-01T00:00:00,,,,Zofingen,Argovie,2020-02-14T14:50:16.083,Thomas,Burgherr,1,Soldat,D,
3473,4159,FR,4159,3067,50,lic. rer. pol.,Chiesa,m,1974-10-10T00:00:00,,,,Lugano,Tessin,2020-12-04T10:58:11.937,Marco,Chiesa,4,Sergent,I,2
3474,4160,FR,4160,3069,,,Dettling,m,1981-02-01T00:00:00,,,,Einsiedeln,Schwyz,2022-06-08T11:21:46.61,Marcel,Dettling,,,D,
3475,4161,FR,4161,3074,,,Glarner,m,1962-10-09T00:00:00,,4,divorcé(e),Glaris,Glaris,2022-01-12T13:38:33.703,Andreas,Glarner,2,Appointé,D,2
3476,4162,FR,4162,3076,,,Grüter,m,1963-07-29T00:00:00,,2,marié(e),Lucerne,Lucerne,2023-01-24T11:03:24,Franz,Grüter,11,Capitaine,D,3
3477,4163,FR,4163,3078,,,Hess,m,1981-03-25T00:00:00,,,,Dürrenroth,Berne,2019-12-12T17:28:12.74,Erich,Hess Erich,4,Sergent,D,
3478,4164,FR,4164,3080,308,BA in Architektur BFH,Imark,m,1982-01-29T00:00:00,,2,marié(e),Breitenbach,Soleure,2022-09-13T16:31:56.92,Christian,Imark,39,Appointé-chef,D,2
3479,4165,FR,4165,3081,,,Keller-Inhelder,f,1968-08-24T00:00:00,,,,Männedorf,Zurich,2019-10-24T14:42:30.69,Barbara,Keller-Inhelder,,,D,
3480,4166,FR,4166,3082,12,lic. phil. I,Köppel,m,1965-03-21T00:00:00,,2,marié(e),Zurich,Zurich,2019-11-14T15:20:39.47,Roger,Köppel,,,D,4
3481,4167,FR,4167,3085,127,lic. oec. HSG,Martullo-Blocher,f,1969-08-13T00:00:00,,,,Männedorf,Zurich,2019-10-22T15:22:34.87,Magdalena,Martullo,,,D,
3482,4168,FR,4168,3089,90,Maitre agriculteur,Nicolet,m,1965-10-24T00:00:00,,4,divorcé(e),Lignerolle,Vaud,2021-07-02T09:31:17.91,Jacques,Nicolet,1,Soldat,F,4
3483,4169,FR,4169,3090,90,Maitre agriculteur,Page,m,1960-04-19T00:00:00,,2,marié(e),Riaz,Fribourg,2022-01-18T08:27:10.887,Pierre-André,Page,1,Soldat,F,3
3484,4170,FR,4170,3091,115,lic. iur.,Ruppen,m,1971-02-24T00:00:00,,,,Sierre,Valais,2021-04-16T16:31:27.65,Franz,Ruppen,11,Capitaine,D,
3485,4172,FR,4172,3092,289,Ing. Agr. FH / Chefexperte Landwirtschaft,Salzmann,m,1962-11-05T00:00:00,,2,marié(e),Gurtendorf bei Wabern,Berne,2023-01-11T14:53:20.197,Werner,Salzmann,14,Colonel,D,4
3486,4173,FR,4173,3095,290,Eidg. dipl. Malermeisterin,Sollberger,f,1973-10-27T00:00:00,,2,marié(e),Zofingen,Argovie,2020-01-07T11:24:11.35,Sandra,Sollberger,,,D,2
3487,4174,FR,4174,3096,310,lic. iur. LL.M.,Steinemann,f,1976-06-18T00:00:00,,,,Dielsdorf,Zurich,2019-12-12T16:56:21.09,Barbara,Steinemann,,,D,
3488,4175,FR,4175,3097,,,Tuena,m,1972-01-25T00:00:00,,,,Zurich,Zurich,2019-11-14T14:13:23.407,Mauro,Tuena,,,D,
3489,4176,FR,4176,3098,296,"Prof. Dr. iur., Rechtsanwalt, LL.M., MBA",Vogt,m,1969-12-05T00:00:00,,,,Winterthur,Zurich,2020-12-22T15:41:27.23,Hans-Ueli,Vogt,,,D,
3490,4177,FR,4177,3099,297,eidg. dipl. Kaminfegermeister,Walliser,m,1966-04-11T00:00:00,,,,Volketswil,Zurich,2020-12-04T13:23:59.833,Bruno,Walliser,11,Capitaine,D,
3491,4178,FR,4178,3101,115,lic. iur.,Zanetti,m,1967-06-16T00:00:00,,,,Bülach,Zurich,2019-10-24T14:42:30.69,Claudio,Zanetti Claudio,24,Officier spécialisé,D,
3492,4179,FR,4179,3102,,,Zuberbühler,m,1979-02-20T00:00:00,,2,marié(e),Herisau,Appenzell Rh.-Ext.,2021-12-21T08:09:03.693,David,Zuberbühler,38,Fourrier aD,D,2
3493,4180,FR,4180,3056,,,Ammann,m,1964-07-13T00:00:00,2022-10-16T00:00:00,,,Altstätten,St-Gall,2022-10-19T13:33:58.843,Thomas,Ammann,2,Appointé,D,
3494,4181,FR,4181,3075,286,"lic. phil. I, dipl. Gymnasiallehrerin",Gmür-Schönenberger,f,1964-07-17T00:00:00,,2,marié(e),Wattwil,St-Gall,2021-02-01T08:46:47.863,Andrea,Gmür-Schönenberger,,,D,4
3495,4182,FR,4182,3060,300,Doctorat en Economie et Adm. d'Entreprise,Béglé,m,1949-12-04T00:00:00,,,,Berne,Berne,2019-10-24T14:42:30.693,Claude,Béglé,10,Premier-lieutenant,F,
3496,4183,FR,4183,3083,,,Marchand-Balet,f,1971-01-18T00:00:00,,,,Sion,Valais,2019-10-15T09:55:01.567,Géraldine,Marchand-Balet,,,F,
3497,4184,FR,4184,3058,115,lic. iur.,Arslan,f,1980-06-23T00:00:00,,,,Erzincan,,2021-05-26T15:58:19.173,Sibel,Arslan,,,Tr,
3498,4185,FR,4185,3072,176,dipl. Umweltnaturwissenschaftler ETH,Fricker,m,1977-03-30T00:00:00,,,,Schönenwerd,Soleure,2017-11-30T17:15:53.377,Jonas,Fricker,,,D,
3499,4186,FR,4186,3086,,,Mazzone,f,1988-01-25T00:00:00,,,,Genève,Genève,2023-01-19T07:47:15.743,Lisa,Mazzone,,,F,2
3500,4187,FR,4187,3059,179,"Lic. en droit, brevet d'avocat",Bauer,m,1962-04-09T00:00:00,,2,marié(e),Neuchâtel,Neuchâtel,2022-01-12T08:09:51.03,Philippe,Bauer,11,Capitaine,F,3
3501,4188,FR,4188,3061,,,Borloz,m,1966-04-22T00:00:00,,,,Aigle,Vaud,2022-04-22T07:33:57.12,Frédéric,Borloz,1,Soldat,F,
3502,4189,FR,4189,3065,285,"lic. iur., LL.M., Rechtsanwalt",Burkart,m,1975-08-21T00:00:00,,,,Baden,Argovie,2023-01-05T11:32:15.537,Thierry,Burkart,11,Capitaine,D,
3503,4190,FR,4190,3070,,,Dobler,m,1980-08-29T00:00:00,,2,marié(e),Männedorf,Zurich,2022-01-12T12:05:51.483,Marcel,Dobler,1,Soldat,D,2
3504,4191,FR,4191,3073,,,Genecand,m,1964-01-28T00:00:00,2021-08-11T00:00:00,,,Genève,Genève,2021-08-16T14:27:31.27,Benoît,Genecand,,,F,
3505,4192,FR,4192,3079,,,Hess,m,1951-12-22T00:00:00,,,,Frauenfeld,Thurgovie,2017-11-30T17:13:52.27,Hermann,Hess Hermann,3,Caporal,D,
3506,4193,FR,4193,3088,317,Docteur en droit,Nantermod,m,1984-03-27T00:00:00,,,,Lausanne,Vaud,2019-11-15T11:43:23.64,Philippe,Nantermod,,,F,
3507,4194,FR,4194,3100,35,lic. ès lettres,Wehrli,m,1965-06-04T00:00:00,,2,marié(e),Montreux,Vaud,2020-12-08T12:06:34.813,Laurent,Wehrli,13,Lieutenant-colonel,F,5
3508,4195,FR,4195,3071,346,lic. ès sc. pol./dipl. en admin. publique et master en santé publique,Fehlmann Rielle,f,1955-09-11T00:00:00,,2,marié(e),Chêne-Bougeries,Genève,2022-03-01T11:42:55.19,Laurence,Fehlmann Rielle,,,F,
3509,4196,FR,4196,3077,298,Prof. Dr. rer. pol.,Guldimann,m,1950-09-19T00:00:00,,,,Zurich,Zurich,2018-03-14T16:56:07.19,Tim,Guldimann,,,D,
3510,4197,FR,4197,3084,98,lic. phil.,Marti,f,1974-06-01T00:00:00,,,,Berne,Berne,2021-03-23T15:28:13.103,Min Li,Marti Min Li,,,D,
3511,4198,FR,4198,3087,288,MSc in Human- und Wirtschaftsgeographie,Meyer,f,1987-11-09T00:00:00,,,,Bâle,Bâle-Ville,2020-12-09T08:17:48.807,Mattea,Meyer Mattea,,,D,
3512,4199,FR,4199,3094,,,Seiler Graf,f,1968-08-29T00:00:00,,2,marié(e),Zurich,Zurich,2021-02-01T16:57:48.253,Priska,Seiler Graf,,,D,3
3513,4200,FR,4200,3066,,,Campell,m,1963-04-05T00:00:00,,,,Cinuos-chel,Grisons,2019-10-24T14:42:30.693,Duri,Campell,6,Sergent-major,RM,
3514,4201,FR,4201,3068,,,de la Reussille,m,1960-10-24T00:00:00,,,,La Chaux-de-Fonds,Neuchâtel,2022-12-15T10:45:12.533,Denis,de la Reussille,1,Soldat,F,
3515,4202,FR,4202,3103,102,Dr.,Sauter,f,1966-04-16T00:00:00,,,,Schaffhouse,Schaffhouse,2019-10-31T11:24:40.94,Regine,Sauter,,,D,
3516,4203,FR,4203,3104,,,Barrile,m,1976-08-22T00:00:00,,6,lié(e) par un partenariat enregistré,Winterthur,Zurich,2019-12-18T10:07:32.703,Angelo,Barrile,,,D,
3517,4204,FR,4204,3105,115,lic. iur.,Rieder,m,1963-02-12T00:00:00,,2,marié(e),Wiler (Lötschen),Valais,2019-11-28T12:12:50.377,Beat,Rieder,,,D,3
3518,4205,FR,4205,3106,202,"Dr. iur., LL. M.",Vonlanthen,m,1957-04-08T00:00:00,,,,Saint-Antoine,Fribourg,2019-11-11T09:21:48.473,Beat,Vonlanthen,11,Capitaine,D,
3519,4206,FR,4206,3107,306,Eidg. dipl. Steuerexperte,Ettlin,m,1962-05-30T00:00:00,,2,marié(e),Kerns,Obwald,2020-09-30T09:07:40.507,Erich,Ettlin Erich,1,Soldat,D,2
3520,4207,FR,4207,3108,,,Müller,m,1984-10-25T00:00:00,,,,Ermensee,Lucerne,2021-09-27T16:35:14.68,Damian,Müller Damian,39,Appointé-chef,D,
3521,4208,FR,4208,3109,206,Eidg. dipl. Elektroinstallateur,Jauslin,m,1962-04-20T00:00:00,,2,marié(e),Winterthur,Zurich,2020-02-14T08:53:24.83,Matthias Samuel,Jauslin,,,D,3
3522,4209,FR,4209,3110,50,lic. rer. pol.,Bigler,m,1958-04-05T00:00:00,,,,Berne,Berne,2019-10-24T14:42:30.693,Hans-Ulrich,Bigler,42,--,D,
3523,4210,FR,4210,3112,,,Thurnherr,m,1963-07-11T00:00:00,,,,Muri,Argovie,2016-05-24T13:59:05.183,Walter,Thurnherr,,,D,
3524,4211,FR,4211,3093,,,De Bernardi,m,1973-09-13T00:00:00,,,,,,2016-09-14T11:01:00.163,Jörg,De Bernardi,,,I,
3525,4212,FR,4212,3113,311,Dipl. Geograph,Egger,m,1967-08-15T00:00:00,,,,Viège,Valais,2019-10-24T14:42:30.697,Thomas,Egger Thomas,11,Capitaine,D,
3526,4213,FR,4213,3114,312,"Economiste, Dr. Sc. Eco",Bendahan,m,1980-06-11T00:00:00,,,,Lausanne,Vaud,2020-11-23T12:06:44.27,Samuel,Bendahan,,,F,
3527,4214,FR,4214,3115,351,Dr. h.c.,Gugger,m,1970-05-01T00:00:00,,,,Udupi,,2021-02-26T13:39:05.22,Niklaus-Samuel,Gugger,,,D,
3528,4215,FR,4215,3116,314,Eidg. dipl. Techniker HF Polygrafie,Brunner,m,1966-11-23T00:00:00,,,,Wattwil,St-Gall,2019-10-24T14:42:30.697,Hansjörg,Brunner Hansjörg,44,--,D,
3529,4216,FR,4216,3117,315,Betriebsökonomin FH,Gutjahr,f,1984-01-13T00:00:00,,,,Münsterlingen,Thurgovie,2022-06-09T11:01:08.643,Diana,Gutjahr,,,D,
3530,4217,FR,4217,3118,17,lic. oec. publ.,Cattaneo,m,1958-12-06T00:00:00,,,,Lugano,Tessin,2022-03-01T09:28:42.62,Rocco,Cattaneo,2,Appointé,I,
3531,4218,FR,4218,3119,316,BA Islamwissenschaften / MA Religionskulturen,Kälin,f,1987-02-06T00:00:00,,,,Lenzburg,Argovie,2019-11-19T15:58:56.907,Irène,Kälin,,,D,1
3532,4219,FR,4219,3120,332,Médecin,Crottaz,f,1957-10-06T00:00:00,,,,Lausanne,Vaud,2021-08-20T12:07:11.687,Brigitte,Crottaz,,,F,
3533,4220,FR,4220,3121,,,Roduit,m,1962-11-22T00:00:00,,2,marié(e),Saillon,Valais,2022-12-30T09:54:17.67,Benjamin,Roduit,2,Appointé,F,4
3534,4221,FR,4221,3122,12,lic. phil. I,Töngi,m,1967-03-16T00:00:00,,,,Sursee,Lucerne,2021-01-19T15:30:56.22,Michael,Töngi,,,D,
3535,4222,FR,4222,3123,325,"M Sc, M.A. HSG, Rechtsanwalt",Paganini,m,1966-06-08T00:00:00,,,,Herisau,Appenzell Rh.-Ext.,2022-12-15T15:41:07.887,Nicolo,Paganini,38,Fourrier aD,D,
3536,4223,FR,4223,3124,,,Molina,m,1990-07-08T00:00:00,,,,Uster,Zurich,2022-05-20T17:26:26.973,Fabian,Molina,,,D,
3537,4224,FR,4224,3125,262,lic. rer. soc.,Wasserfallen,f,1979-02-07T00:00:00,,,,Berne,Berne,2022-06-14T14:30:41.653,Flavia,Wasserfallen Flavia,,,I,
3538,4225,FR,4225,3126,98,lic. phil.,Kutter,m,1975-08-31T00:00:00,,2,marié(e),Altstätten,St-Gall,2023-01-09T15:32:49.543,Philipp,Kutter,1,Soldat,D,2
3539,4226,FR,4226,3127,320,Master PMP,Wüthrich,m,1980-05-07T00:00:00,,,,Langenthal,Berne,2019-12-06T10:35:01.69,Adrian,Wüthrich,11,Capitaine,D,
3540,4227,FR,4227,3128,98,lic. phil.,Frei,m,1979-02-05T00:00:00,,,,Zurich,Zurich,2019-10-15T09:55:01.567,Daniel,Frei,,,D,
3541,4228,FR,4228,3129,,,Marti,f,1994-01-23T00:00:00,,,,Liestal,Bâle-Campagne,2023-02-01T11:36:27.453,Samira,Marti Samira,,,D,
3542,4229,FR,4229,3130,355,Fleischfachmann / Executive MBA FH GR,Egger,m,1992-08-02T00:00:00,,,,Rorschach,St-Gall,2020-09-01T07:17:54.483,Mike,Egger Mike,1,Soldat,D,
3543,4230,FR,4230,3131,,,Bregy,m,1978-07-07T00:00:00,,2,marié(e),Viège,Valais,2021-10-25T14:37:11.897,Philipp Matthias,Bregy,32,Officier spécialisé (maj),D,2
3544,4231,FR,4231,3132,,,Rossi,m,1968-10-31T00:00:00,,,,,,2019-04-29T12:08:16.603,Viktor,Rossi,,,I,
3545,4232,FR,4232,3133,326,Juriste,Rochat Fernandez,m,1982-12-09T00:00:00,,,,Lausanne,Vaud,2019-11-11T11:49:24.22,Nicolas,Rochat Fernandez,,,F,
3546,4234,FR,4234,3135,,,Schläpfer,f,1959-04-14T00:00:00,,,,Hagenbuch,Zurich,2022-03-01T13:31:36.37,Therese,Schläpfer,,,D,
3547,4236,FR,4236,3134,126,Eidg. dipl. Landwirt,Haab,m,1962-05-03T00:00:00,,,,Mettmenstetten,Zurich,2020-03-11T14:46:02.657,Martin,Haab,1,Soldat,D,
3548,4237,FR,4237,3136,327,lic.iur. HSG / M.B.L.-HSG,Würth,m,1968-01-20T00:00:00,,,,St. Gall,St-Gall,2021-12-23T16:44:18.56,Benedikt,Würth,3,Caporal,D,
3549,4238,FR,4238,3193,,,Baume-Schneider,f,1963-12-24T00:00:00,,,,Saint-Imier,Berne,2022-12-07T11:03:27.59,Elisabeth,Baume-Schneider,,,F,
3550,4239,FR,4239,3194,67,Dr. phil,Herzog,f,1961-12-25T00:00:00,,,,Bâle,Bâle-Ville,2021-11-15T15:50:10.153,Eva,Herzog Eva,,,D,2
3551,4240,FR,4240,3195,,,Juillard,m,1962-12-17T00:00:00,,,,Porrentruy,Jura,2020-12-07T19:34:41.873,Charles,Juillard,14,Colonel,F,3
3552,4241,FR,4241,3196,38,Dr. phil. I,Stark,m,1958-09-08T00:00:00,,,,Frauenfeld,Thurgovie,2019-12-13T16:04:33.263,Jakob,Stark,,,D,
3553,4242,FR,4242,3197,113,Avocate,Vara,f,1984-10-04T00:00:00,,,,Saint-Aubin,Fribourg,2022-01-27T16:35:03.787,Céline,Vara,,,F,2
3554,4243,FR,4243,3198,102,Dr.,Z'graggen,f,1966-02-01T00:00:00,,,,Silenen,Uri,2020-06-09T09:20:05.193,Heidi,Z'graggen,,,D,
3555,4244,FR,4244,3199,115,lic. iur.,Zopfi,m,1983-12-14T00:00:00,,,,Glarus Süd,Glaris,2023-01-10T09:19:33.53,Mathias,Zopfi,11,Capitaine,D,
3556,4245,FR,4245,3137,336,Ingenieur HTL,Andrey,m,1976-01-21T00:00:00,,2,marié(e),Fribourg,Fribourg,2022-02-16T07:54:29.183,Gerhard,Andrey,,,D,2
3557,4246,FR,4246,3138,,,Badertscher,f,1982-01-11T00:00:00,,,,Sumiswald,Berne,2021-02-26T13:29:49.467,Christine,Badertscher,,,D,
3558,4247,FR,4247,3139,,,Baumann,m,1980-12-14T00:00:00,,,,Berne,Berne,2019-10-30T09:38:37.493,Kilian,Baumann,,,D,3
3559,4248,FR,4248,3140,,,Bellaiche,f,1971-02-02T00:00:00,,,,Lille,,2021-09-22T17:34:07.03,Judith,Bellaiche,,,F,
3560,4249,FR,4249,3141,,,Binder-Keller,f,1958-06-15T00:00:00,,2,marié(e),Zurich,Zurich,2022-05-20T16:42:33.233,Marianne,Binder,,,D,2
3561,4250,FR,4250,3142,,,Bircher,f,1984-04-13T00:00:00,,1,célibataire,Zurich,Zurich,2023-01-13T11:43:34.18,Martina,Bircher,,,D,1
3562,4251,FR,4251,3143,63,lic. phil. nat,Brunner,m,1960-07-25T00:00:00,,,,St. Gall,St-Gall,2021-12-14T12:01:18.437,Thomas,Brunner,,,D,
3563,4252,FR,4252,3144,115,lic. iur.,Christ,f,1972-08-01T00:00:00,,2,marié(e),Bâle,Bâle-Ville,2020-05-19T09:26:06.237,Katja,Christ,,,D,2
3564,4253,FR,4253,3145,102,Dr.,Clivaz,m,1969-01-07T00:00:00,,,,Sierre,Valais,2022-01-18T09:19:11.453,Christophe,Clivaz Christophe,,,F,
3565,4254,FR,4254,3146,,,Cottier,m,1975-04-03T00:00:00,,,,Neuchâtel,Neuchâtel,2022-01-12T12:03:52.25,Damien,Cottier,1,Soldat,F,
3566,4255,FR,4255,3147,,,Dandrès,m,1981-02-13T00:00:00,,2,marié(e),Sierre,Valais,2021-02-16T17:25:34.153,Christian,Dandrès,,,F,1
3567,4256,FR,4256,3148,334,Dipl. Ing. HES,de Montmollin,f,1968-07-20T00:00:00,,2,marié(e),Lausanne,Vaud,2020-12-23T06:39:13.8,Simone,de Montmollin,,,F,
3568,4257,FR,4257,3149,,,de Quattro,f,1960-06-24T00:00:00,,,,Zurich,Zurich,2022-04-22T14:48:22.373,Jacqueline,de Quattro,,,F,
3569,4258,FR,4258,3150,339,Dipl. Masch. Ing. ETH/SIA,Egger,m,1956-01-19T00:00:00,,2,marié(e),St. Gall,St-Gall,2019-12-13T14:17:51.813,Kurt,Egger Kurt,1,Soldat,D,0
3570,4259,FR,4259,3151,,,Farinelli,m,1981-12-16T00:00:00,,1,célibataire,Comano,Tessin,2021-06-09T12:07:44.2,Alex,Farinelli,2,Appointé,I,0
3571,4260,FR,4260,3152,,,Fivaz,m,1978-02-25T00:00:00,,,,La Chaux-de-Fonds,Neuchâtel,2022-01-12T12:07:43.7,Fabien,Fivaz Fabien,,,F,
3572,4261,FR,4261,3153,262,lic. rer. soc.,Friedli,f,1977-06-04T00:00:00,,1,célibataire,Berne,Berne,2022-01-18T11:24:50.547,Esther,Friedli Esther,,,D,0
3573,4262,FR,4262,3154,,,Funiciello,f,1990-03-20T00:00:00,,,,Berne,Berne,2021-12-23T08:29:28.097,Tamara,Funiciello,,,I,
3574,4263,FR,4263,3155,157,Meisterlandwirt,Gafner,m,1971-03-31T00:00:00,,,,Erlenbach im Simmental,Berne,2019-10-30T15:12:36.673,Andreas,Gafner,,,D,3
3575,4264,FR,4264,3156,212,Rechtsanwalt,Gallati,m,1966-08-24T00:00:00,,,,Muri,Argovie,2020-02-19T17:33:46.263,Jean-Pierre,Gallati,41,--,D,
3576,4265,FR,4265,3157,,,Giacometti,f,1961-09-08T00:00:00,,,,Samedan,Grisons,2021-10-27T13:42:53.03,Anna,Giacometti,,,I,
3577,4266,FR,4266,3158,,,Giezendanner,m,1982-04-22T00:00:00,,2,marié(e),Langenthal,Berne,2019-10-31T16:08:51.1,Benjamin,Giezendanner,11,Capitaine,D,2
